Category,Project,Snapshots,TDR_Bugs,TDR_Smells,Overral_debts,KLOC
Quantum Algorithsm,P6,450,4.958677686,1.239669421,1.409774436,0.242
Quantum Algorithsm,P6,540,3.883495146,9.708737864,3.058994902,0.309
Quantum Algorithsm,P6,630,3.883495146,9.708737864,2.497027348,0.309
Quantum Algorithsm,P7,0,0,0,0,0.001
Quantum Algorithsm,P7,90,0.200445434,7.162069556,7.361884368,11.674
Quantum Algorithsm,P7,180,0.054631715,3.939234198,2.560998095,20.867
Quantum Algorithsm,P7,270,0.027566773,3.11045087,1.571560055,32.648
Quantum Algorithsm,P7,360,0.003583288,2.886696448,1.130208966,41.861
Quantum Algorithsm,P7,450,0.037701975,3.521903052,1.218241363,55.7
Quantum Algorithsm,P7,540,0.035118231,2.874176394,0.781715487,59.798
Quantum Algorithsm,P7,630,0.035780004,2.621652014,0.554577746,58.692
Quantum Algorithsm,P7,720,0.062614582,2.543082781,0.524689693,70.91
Quantum Algorithsm,P7,810,0.097048785,2.43732266,0.434928864,72.953
Quantum Algorithsm,P8,0,0,0,0,0.001
Quantum Algorithsm,P8,90,0.247641509,5.129716981,5.376301827,5.088
Quantum Algorithsm,P9,0,0,0,0,0.001
Quantum Algorithsm,P9,90,3.836389281,2.313117066,6.146616541,2.127
Quantum Algorithsm,P9,180,1.687344913,2.289081886,2.761344055,4.836
Quantum Algorithsm,P9,270,1.240498632,2.745515354,1.936198494,6.578
Quantum Algorithsm,P9,360,1.150810137,2.64644786,1.320618408,7.221
Quantum Algorithsm,P9,450,1.017071411,3.79778793,1.377187855,8.318
Quantum Algorithsm,P9,540,0.85986216,2.855267476,0.888493538,9.141
Quantum Algorithsm,P9,630,1.048746064,2.79122788,0.745683385,9.211
Quantum Algorithsm,P10,0,1.732724326,5.551790187,7.284514513,6.787
Quantum Algorithsm,P10,90,0.371643121,4.205803742,4.001372175,47.142
Quantum Algorithsm,P10,180,0.05859048,1.032308465,0.544608699,53.763
Quantum Algorithsm,P10,270,0.092586061,1.097806151,0.410593932,56.704
Quantum Algorithsm,P10,360,0.090556274,1.108926261,0.312720634,57.975
Quantum Algorithsm,P10,450,0.094621089,1.134941608,0.256631059,58.655
Quantum Algorithsm,P10,540,0.094305959,1.132181271,0.212370946,58.851
Quantum Algorithsm,P10,630,0.103702954,1.153379199,0.186757386,59.304
Quantum Algorithsm,P10,720,0.103232954,1.180884278,0.166755676,59.574
Quantum Algorithsm,P10,810,0.10322429,1.184813441,0.148051257,59.579
Quantum Algorithsm,P10,900,0.083473587,0.912101634,0.123899934,73.676
Quantum Algorithsm,P10,990,0.008937043,0.886422314,0.118876017,90.634
Quantum Annealing,P1,0,0,0,0,0.001
Quantum Annealing,P1,90,1.242236025,26.4389234,27.66206897,1.449
Quantum Annealing,P1,180,0.507506872,10.77183337,8.6324648,4.729
Quantum Annealing,P1,270,1.050992604,11.09964967,5.516479632,5.138
Quantum Annealing,P1,360,0.908173562,11.24117053,4.184672421,5.946
Quantum Annealing,P2,0,0,0,0,0.001
Quantum Annealing,P2,90,5.660377358,2.122641509,7.746478873,0.212
Quantum Annealing,P2,180,1.361161525,5.744101633,5.954372624,1.102
Quantum Annealing,P2,270,0.746268657,3.373134328,2.490225564,2.01
Quantum Annealing,P2,360,0.744416873,3.364764268,1.550561798,2.015
Quantum Annealing,P2,450,1.015473888,3.423597679,1.239200864,2.068
Quantum Annealing,P2,540,1.014983084,3.421942968,0.968660969,2.069
Quantum Annealing,P2,630,1.017935046,3.431895298,0.795493934,2.063
Quantum Annealing,P2,720,1.054216867,3.403614458,0.656222288,1.992
Quantum Annealing,P3,0,0,8.21656051,8.21656051,0.157
Quantum Annealing,P3,90,35.4028436,6.650868878,38.84241245,1.899
Quantum Annealing,P3,180,1.501547988,1.00619195,1.216825238,1.938
Quantum Annealing,P3,270,1.460843373,0.978915663,0.81189442,1.992
Quantum Annealing,P3,360,1.377188831,1.235210601,0.681565625,2.113
Quantum Annealing,P3,450,1.337931034,1.172413793,0.531438583,2.175
Quantum Annealing,P3,540,1.267973856,1.254901961,0.460657172,2.295
Quantum Annealing,P3,630,1.267421603,1.254355401,0.38950555,2.296
Quantum Annealing,P3,720,1.240409207,1.41943734,0.362558829,2.346
Quantum Annealing,P3,810,1.477272727,1.527777778,0.364527493,2.376
Quantum Annealing,P3,900,1.477272727,1.527777778,0.325092201,2.376
Quantum Annealing,P3,990,1.477272727,1.527777778,0.293356342,2.376
Quantum Annealing,P3,1080,1.479140329,1.529709229,0.267295597,2.373
Quantum Annealing,P4,0,0,15.94029851,15.94029851,1.34
Quantum Annealing,P4,90,0.48,6.9315,6.94611059,20
Quantum Annealing,P4,180,0,1.121626031,0.562267767,21.451
Quantum Annealing,P4,270,0,1.115644997,0.373852106,21.566
Quantum Annealing,P4,360,0,0.012458472,0.003138477,21.672
Quantum Annealing,P4,450,0.079836778,0.227534818,0.063826848,22.546
Quantum Annealing,P4,540,0.051721909,0.199129348,0.044165857,23.201
Quantum Annealing,P4,630,0,1.036845507,0.155244836,23.205
Quantum Annealing,P4,720,0.048159891,0.768150259,0.11306407,24.917
Quantum Annealing,P4,810,0.045875067,0.789051151,0.105990604,26.158
Quantum Annealing,P4,900,0.068055503,0.82120307,0.101159115,26.449
Quantum Annealing,P4,990,0.067350146,0.846366834,0.094201697,26.726
Quantum Annealing,P4,1080,0.06616674,0.876709307,0.089549112,27.204
Quantum Annealing,P4,1170,0.071097823,0.875050133,0.082679649,27.427
Quantum Annealing,P4,1260,0.081046034,0.908796196,0.080439313,27.762
Quantum Annealing,P5,0,0.319148936,13.08510638,13.40425532,0.094
Quantum Annealing,P5,90,0.185681865,4.511037755,4.681587606,29.082
Quantum Annealing,P5,180,0,0.11834519,0.059658367,29.659
Quantum Annealing,P5,270,0.053940665,0.640095895,0.251179437,33.37
Quantum Annealing,P5,360,0.044387891,0.698665404,0.199288878,33.793
Quantum Annealing,P5,450,0.251416021,0.627673101,0.189412336,34.604
Quantum Annealing,P5,540,0.033762872,0.569748467,0.109358431,35.542
Quantum Annealing,P5,630,0.031294007,0.829291191,0.140730948,38.346
Quantum Annealing,P5,720,0.046146747,0.843716351,0.126912277,39.006
Quantum Annealing,P5,810,0.045798031,0.853369972,0.112979901,39.303
Quantum Annealing,P5,900,0.045466027,0.901742864,0.106416489,39.59
Quantum Annealing,P5,990,0.043280675,1.101493183,0.120844311,41.589
Quantum Annealing,P5,1080,0.042843882,1.067526718,0.106997622,42.013
Quantum Annealing,P6,0,0,0,0,0.001
Quantum Annealing,P6,90,1.864360984,4.604161038,6.466774716,3.701
Quantum Annealing,P6,180,0.445682451,1.13091922,0.93430175,5.385
Quantum Annealing,P6,270,0.634668782,1.309004363,0.882882883,7.563
Quantum Annealing,P6,360,0.633747029,1.307103248,0.606836196,7.574
Quantum Annealing,P6,450,0.625814863,1.361147327,0.477832821,7.67
Quantum Annealing,P6,540,0.885864681,1.448196174,0.458130686,7.789
Quantum Annealing,P6,630,0.885864681,1.448196174,0.382962588,7.789
Quantum Annealing,P6,720,0.884615385,1.45,0.329461572,7.8
Quantum Annealing,P6,810,0.873307176,1.439058347,0.289205832,7.901
Quantum Annealing,P6,900,0.873307176,1.439058347,0.257056026,7.901
Compiler,P1,0,0,6.857142857,6.857142857,0.035
Compiler,P1,90,0.735200509,12.14513049,12.73843248,3.142
Compiler,P1,180,0.273881096,10.3740815,7.865778436,8.982
Compiler,P1,270,0.259438937,10.40286859,4.671688,9.482
Compiler,P1,360,0.261699005,9.964128485,3.699236146,12.266
Compiler,P1,450,0.229025657,10.14323941,2.82732285,12.706
Compiler,P1,540,0.244627343,10.22633745,2.300159036,13.122
Compiler,P1,630,0.121999213,8.053915781,1.662421147,15.246
Compiler,P1,720,0.174772036,8.379559271,1.488217862,15.792
Compiler,P2,0,0,0,0,0.001
Compiler,P2,90,5.203570799,24.12609044,29.32926333,73.709
Compiler,P2,180,0,0,0,73.709
Compiler,P2,270,0,0,0,73.709
Compiler,P2,360,0,0,0,73.709
Compiler,P2,450,0,0,0,73.709
Compiler,P2,540,0,0,0,73.709
Compiler,P2,630,0,0,0,73.709
Compiler,P2,720,0,0,0,73.709
Compiler,P2,810,0,0,0,73.709
Compiler,P2,900,1.121574893,5.261974081,0.800698724,95.143
Compiler,P2,990,0.915344959,4.297000317,0.694374611,116.579
Compiler,P2,1080,0.909905069,4.303114045,0.61590351,117.243
Compiler,P2,1170,0.534815701,2.290730704,0.301731975,118.639
Compiler,P2,1260,0,0,0,118.639
Compiler,P3,0,0,0,0,0.001
Compiler,P3,90,0,0,0,0.001
Compiler,P3,180,0,0,0,0.001
Compiler,P3,270,0,0,0,0.001
Compiler,P3,360,0,0,0,0.001
Compiler,P3,450,0,0,0,0.001
Assembly,P1,0,0,0,0,0.001
Assembly,P1,90,2.446900593,14.12011452,16.56591212,15.019
Assembly,P1,180,0.454052589,5.978584982,3.832158045,22.134
Assembly,P1,270,0.493421053,8.117647059,3.532241166,25.84
Assembly,P1,360,0.845864662,7.739175525,2.822589238,30.856
Assembly,P1,450,0.844359613,7.751609459,2.129752086,30.911
Assembly,P1,540,0.799138008,6.232378558,1.485281845,33.411
Assembly,P1,630,0.80615942,5.953804348,1.170409636,33.12
Assembly,P1,720,0.80615942,5.395833333,0.915325384,33.12
Assembly,P1,810,0,0,0,33.12
Assembly,P1,900,0.877192982,5.578947368,0.740106643,33.345
Assembly,P2,0,0,0,0,0.001
Assembly,P2,90,1.88547486,3.107541899,4.991854782,4.296
Assembly,P2,180,0.743665075,2.219977965,2.1252222,10.892
Assembly,P2,270,0.717194971,2.326899239,1.298191293,11.294
Assembly,P2,360,0.721475016,2.209851251,0.872712808,11.227
Assembly,P2,450,0.686091818,2.256479756,0.701591405,11.806
Assembly,P3,0,1.131008483,8.08671065,9.217719133,1.061
Assembly,P3,90,1.215655268,1.722672465,2.887856368,60.708
Assembly,P3,180,0.054188082,0.144829964,0.098803274,60.899
Assembly,P3,270,0.08262856,0.237192573,0.107055697,61.722
Assembly,P3,360,0.555423801,0.432101693,0.252221984,63.249
Assembly,P3,450,0.543496602,0.490573563,0.215485826,65.189
Assembly,P3,540,0.57238395,0.604611753,0.205293993,66.092
Assembly,P3,630,0.601489145,0.653519526,0.188289024,66.884
Assembly,P3,720,0.686475561,0.781634971,0.193755659,67.781
Assembly,P3,810,0.838178433,1.001002434,0.220134895,69.83
Assembly,P3,900,0.549737608,0.746707423,0.233623454,128.243
Assembly,P4,0,0,0,0,0.001
Assembly,P4,90,0.429845044,5.957333899,6.386840011,18.844
Assembly,P4,180,0,0.533937975,0.278250705,20.508
Assembly,P4,270,0.043254674,0.59114721,0.219414894,20.807
Assembly,P4,360,0.042281312,0.480597576,0.136654962,21.286
Assembly,P4,450,0.056011949,0.568521285,0.130067075,21.424
Assembly,P4,540,0.056011949,0.568521285,0.107647996,21.424
Assembly,P4,630,0.054068667,0.731278724,0.118985855,22.194
Assembly,P4,720,0.04031355,0.776707727,0.108048551,22.325
Assembly,P4,810,0.039865344,0.838501063,0.10361097,22.576
Assembly,P4,900,0.039342542,0.95602378,0.106270273,22.876
Assembly,P4,990,0.034638033,0.803602355,0.090656322,25.983
Assembly,P4,1080,0.118752024,1.115189463,0.127930099,27.789
Assembly,P4,1170,0.086191417,1.152810199,0.116600537,27.845
Full-stack Library,P1,0,0,19.54545455,19.54545455,0.132
Full-stack Library,P1,90,0.415861741,6.755577932,7.166262899,182.729
Full-stack Library,P1,180,0.032806124,0.322300163,0.179760535,187.465
Full-stack Library,P1,270,0.02609342,0.367680005,0.13338595,189.703
Full-stack Library,P1,360,0.00156029,0.465590414,0.1193937,192.272
Full-stack Library,P1,450,0.001516193,0.520357417,0.108675862,197.864
Full-stack Library,P1,540,0.017884022,0.44739862,0.08134007,201.297
Full-stack Library,P1,630,0.008431663,0.573638906,0.089754184,209.923
Full-stack Library,P1,720,0.031933061,0.581459387,0.084021041,216.077
Full-stack Library,P1,810,0.011157191,0.646727873,0.084109995,231.241
Full-stack Library,P1,900,0.054894087,0.707015515,0.087969742,236.091
Full-stack Library,P1,990,0.054031068,0.766065488,0.08610049,239.862
Full-stack Library,P1,1080,0.087792137,0.853615279,0.092212314,248.086
Full-stack Library,P1,1170,0.057540815,1.156524717,0.11411863,262.77
Full-stack Library,P1,1260,0.045710411,1.171706485,0.106656754,268.429
Full-stack Library,P2,0,0,0,0,0.001
Full-stack Library,P2,90,0.050675676,5.878378378,5.919055649,0.592
Full-stack Library,P2,180,0.046583851,4.00621118,2.109943411,0.644
Full-stack Library,P2,270,0.046583851,3.726708075,1.291866029,0.644
Full-stack Library,P2,360,0,3.726708075,0.95049505,0.644
Full-stack Library,P2,450,0,1.891891892,0.536322361,0.999
Full-stack Library,P2,540,0,2.692998205,0.64683053,1.114
Full-stack Library,P2,630,0,0.215439856,0.041724618,1.114
Full-stack Library,P2,720,0,0.215439856,0.03495485,1.114
Full-stack Library,P2,810,0,0.215439856,0.030075188,1.114
Full-stack Library,P2,900,0,0.934256055,0.11821366,1.156
Full-stack Library,P3,0,0,0,0,0.001
Full-stack Library,P3,90,0.026269702,3.520140105,3.543307087,1.142
Full-stack Library,P3,180,0.025125628,2.16080402,1.116816431,1.194
Full-stack Library,P3,270,0.025125628,2.010050251,0.688190314,1.194
Full-stack Library,P3,360,0.01921845,0,0.005891595,1.561
Full-stack Library,P3,450,0.01921845,0,0.004509244,1.561
Full-stack Library,P3,540,0.017793594,0.782918149,0.161889915,1.686
Full-stack Library,P3,630,0.013636364,0.6,0.128095645,2.2
Full-stack Library,P3,720,0.012674271,1.698352345,0.313807531,2.367
Full-stack Library,P3,810,0.012674271,1.698352345,0.265173836,2.367
Full-stack Library,P3,900,0.012674271,0.684410646,0.093537415,2.367
Simulator,P1,0,0,0,0,0.001
Simulator,P1,90,0.390625,16.64772727,17.03431953,4.224
Simulator,P1,180,0.058904379,2.739053603,1.529298133,5.093
Simulator,P1,270,0.029452189,1.254663263,0.453819999,5.093
Simulator,P1,360,0.029423303,1.165162809,0.312163617,5.098
Simulator,P1,450,0.029423303,1.165162809,0.247490551,5.098
Simulator,P1,540,0.029423303,1.165162809,0.205015991,5.098
Simulator,P1,630,0.029423303,1.165162809,0.174984915,5.098
Simulator,P1,720,0.029423303,1.165162809,0.152627754,5.098
Simulator,P1,810,0.029423303,1.165162809,0.135336341,5.098
Simulator,P1,900,0.029423303,1.106316202,0.115575783,5.098
Simulator,P1,990,0.029354207,1.250489237,0.118463238,5.11
Simulator,P1,1080,0.029354207,1.250489237,0.108427143,5.11
Simulator,P1,1170,0.029354207,1.250489237,0.099958733,5.11
Simulator,P1,1260,0.029354207,1.1037182,0.08208458,5.11
Simulator,P1,1350,0.029354207,1.1037182,0.076539717,5.11
Simulator,P1,1440,0.02750275,1.386138614,0.095066645,5.454
Simulator,P1,1530,0.02750275,1.386138614,0.08907631,5.454
Simulator,P1,1620,0.024740228,1.246907472,0.083245158,6.063
Simulator,P1,1710,0.024740228,1.246907472,0.078130542,6.063
Simulator,P1,1800,0.024740228,1.246907472,0.073608035,6.063
Simulator,P2,0,0,0,0,0.001
Simulator,P2,90,6.387938618,26.25623106,32.64337202,40.924
Simulator,P2,180,0,0,0,40.924
Simulator,P2,270,0,0,0,40.924
Simulator,P2,360,0,0,0,40.924
Simulator,P2,450,0,0,0,40.924
Simulator,P2,540,0,0,0,40.924
Simulator,P2,630,0,0,0,40.924
Simulator,P2,720,0,0,0,40.924
Simulator,P2,810,0,0,0,40.924
Simulator,P2,900,3.194008333,13.12827593,2.967651789,81.847
Simulator,P2,990,0,0,0,81.847
Simulator,P2,1080,0,0,0,81.847
Simulator,P2,1170,0,0,0,81.847
Simulator,P2,1260,0,0,0,81.847
Simulator,P2,1350,0,0,0,81.847
Simulator,P2,1440,0,0,0,81.847
Simulator,P2,1530,0,0,0,81.847
Simulator,P2,1620,0,0,0,81.847
Simulator,P2,1710,0,0,0,81.847
Simulator,P2,1800,0,0,0,81.847
ToolKit,P1,0,0,0,0,0.001
ToolKit,P1,90,0,0,0,0.001
ToolKit,P1,180,20.03395586,16.31578947,36.30864895,1.767
ToolKit,P1,270,14.21383648,10.57861635,14.2344728,2.385
ToolKit,P1,360,11.30653266,9.108040201,7.451849587,2.388
ToolKit,P1,450,17.57912746,10.84687767,9.920390089,3.507
ToolKit,P1,540,17.6997441,11.02928632,7.448031844,3.517
ToolKit,P1,630,18.07485115,11.1256025,6.025273504,3.527
ToolKit,P1,720,18.07485115,11.1256025,4.994665373,3.527
ToolKit,P2,0,0,0,0,0.001
ToolKit,P2,90,0,15,14.94023904,0.25
ToolKit,P2,180,0,7.396449704,4.947229551,0.507
ToolKit,P2,270,0,5.255474453,2.494802495,0.685
ToolKit,P2,360,0,5.088195387,1.720183486,0.737
ToolKit,P3,0,0,0,0,0.001
ToolKit,P3,90,0,9.527410208,9.509433962,0.529
ToolKit,P3,180,0,6.052009456,4.269038355,1.269
ToolKit,P3,270,0.073010465,5.154538817,3.635748138,4.109
ToolKit,P3,360,0.053628888,6.7572399,3.312467397,5.594
ToolKit,P3,450,0.045065345,7.003154574,2.583842723,6.657
ToolKit,P3,540,0.036010083,6.20453727,1.962627407,8.331
ToolKit,P3,630,0.032797639,6.267628731,1.61713949,9.147
ToolKit,P3,720,0,6.314501326,1.362586097,9.806
ToolKit,P4,0,0,7.1875,7.1875,0.096
ToolKit,P4,90,0.087719298,13.3245614,13.04607509,3.42
ToolKit,P4,180,0.331701153,3.416521876,2.409871027,6.331
ToolKit,P4,270,1.447207501,2.45413779,1.668603975,7.359
ToolKit,P4,360,0.218242865,2.222719642,0.834321564,8.935
ToolKit,P4,450,0.145005371,2.40386681,0.66937463,9.31
ToolKit,P4,540,0.143038779,2.447552448,0.54467687,9.438
ToolKit,P4,630,0.138418948,2.470009228,0.465575931,9.753
ToolKit,P5,0,0,3.050847458,3.050847458,0.059
ToolKit,P5,90,0,2.698689956,2.566445183,1.145
ToolKit,P5,180,1.210219632,3.79650381,4.243383563,6.693
ToolKit,P5,270,0.947998669,3.565805522,2.406597304,9.019
ToolKit,P5,360,0.784736546,4.027751734,1.860996302,10.666
ToolKit,P5,450,0.675654613,4.427992519,1.620478052,12.832
ToolKit,P5,540,0.57437408,3.635861561,1.209839534,16.296
ToolKit,P5,630,0.407626805,3.596445761,1.29180602,27.01
ToolKit,P5,720,0.323393286,3.065205929,0.981520134,34.138
ToolKit,P5,810,0.360698474,3.073016158,0.941085892,44.497
ToolKit,P6,0,0.242091672,6.236281472,6.478373144,3.098
ToolKit,P6,90,0.110497238,3.756906077,2.801743307,8.145
ToolKit,P6,180,0.042680324,2.311139565,1.307853445,14.058
ToolKit,P6,270,0.020661157,2.446280992,0.899525376,14.52
ToolKit,P6,360,0.020661157,2.446280992,0.659170792,14.52
ToolKit,P7,0,0.292821159,12.2418136,12.53463476,6.352
ToolKit,P7,90,0.075878511,6.931066653,6.191584077,48.235
ToolKit,P7,180,0.116558429,2.089605466,1.089695453,53.278
ToolKit,P7,270,0.302201219,2.652655142,1.013207271,56.287
ToolKit,P7,360,0.244125832,3.093317364,0.857662747,56.774
ToolKit,P7,450,0.248484954,3.05683377,0.683446134,57.589
ToolKit,P7,540,0.218497764,3.062567477,0.568353183,58.353
ToolKit,P7,630,0.234560264,2.987421384,0.474609049,58.194
ToolKit,P7,720,0.074466325,1.544928016,0.214844608,60.43
ToolKit,P7,810,0.028271659,1.282119746,0.160701903,63.668
ToolKit,P7,900,0.004700426,1.286976686,0.141410399,63.824
ToolKit,P7,990,0.009866344,1.131077668,0.131608498,76.016
ToolKit,P7,1080,0.009546965,1.125778078,0.120925919,78.559
ToolKit,P8,0,0,0,0,0.001
ToolKit,P8,90,0,5.436918304,5.435513052,3.868
ToolKit,P8,180,0,2.722044728,1.821446896,7.825
ToolKit,P8,270,0,3.168719055,1.275356395,7.877
ToolKit,P8,360,0,3.201820941,0.921430911,7.908
ToolKit,P8,450,0,1.310802274,0.336695784,9.498
ToolKit,P8,540,0,1.332843189,0.272914964,9.521
ToolKit,P9,0,0,0,0,0.001
ToolKit,P9,90,0.279069767,7.186046512,7.461645746,2.15
ToolKit,P9,180,0.401846256,2.219076396,2.493323073,42.031
ToolKit,P9,270,0.364020717,2.058556178,1.252636987,47.305
ToolKit,P9,360,0.232426011,1.403853107,0.635421542,58.083
ToolKit,P9,450,0.232426011,1.403853107,0.457686621,58.083
ToolKit,P10,0,0,3.123241418,3.123241418,5.331
ToolKit,P10,90,0.056369786,1.50789177,1.042253521,10.644
ToolKit,P10,180,0.05409304,1.511900469,0.641740865,11.092
